"Id","Distance.band","Distance.band.used.for.weighting","Urban.rural","Market","ISP","Technology","LLU","Headline.speed","Download.speed..Mbit.s..24.hrs","Download.speed..Mbit.s..Max","Download.speed..Mbit.s..8.10pm.weekday","Upload.speed..Mbit.s.24.hour","Upload.speed..Mbit.s.Max","Upload.speed..Mbit.s.8.10pm.weekday","DNS.resolution..ms.24.hour","DNS.failure....24.hour","DNS.resolution..ms.8.10pm.weekday","DNS.failure....8.10pm.weekday","Jitter.up..ms.24.hour","Jitter.down..ms.24.hour","Jitter.up..ms.8.10pm.weekday","Jitter.down..ms.8.10pm.weekday","Latency..ms.24.hour","Packet.loss....24.hour","Latency..ms.8.10pm.weekday","Packet.loss....8.10pm.weekday","Web.page..ms.24.hour","Web.page..ms.8.10pm.weekday","isp.weights","nat.weights"
"1663",388969,"2563-5000","","Urban",3,"BT","FTTC","Non-LLU",80,71.9555,74.3387,70.0341,17.12,17.763,17.181,14.625,0.001,14.75,0,0.235,0.27,0.246,0.403,13.985,0.001,13.724,0.001,212.534,191.284,1,0.0334
"1664",388971,"385-582","","Urban",3,"BT","FTTC","Non-LLU",80,73.7063,74.3165,73.1689,18.59,18.803,18.587,16.508,0,16.803,0,0.241,0.252,0.237,0.302,15.946,0,15.729,0,222.301,226.415,1,NA
"1665",388973,"763-946","","Urban",3,"Sky","FTTC","Non-LLU",40,37.3114,37.5731,37.2448,9.69,9.766,9.68,13.692,0,12.76,0,0.23,0.315,0.232,0.333,12.843,0,12.86,0,198.635,163.387,1,0.0167
"1666",388985,"2563-5000","","Rural",3,"BT","FTTC","Non-LLU",40,37.0317,37.1765,37.0507,9.248,9.473,9.264,16.749,0,16.925,0,0.521,0.524,0.654,0.659,14.96,0.001,15.266,0,234.338,272.338,1,0.1098
"1667",397662,"946-1143","","Urban",3,"BT","FTTC","Non-LLU",80,70.6699,74.0432,68.7589,17.089,17.357,17.081,18.818,0,19.067,0,0.245,0.244,0.261,0.31,17.813,0.001,18.1,0.009,212.895,214.334,1,0.018
"1668",397664,"1143-1367","","Urban",3,"Virgin","Cable","Cable",152,144.2578,158.4142,140.7833,11.998,12.131,11.988,10.557,0,10.707,0,1.424,0.202,1.716,0.27,7.917,0,8.142,0,158.948,188.49,1,NA
"1669",397668,"1143-1367","","Urban",3,"BT","FTTC","Non-LLU",40,37.0805,37.1841,36.9009,9.769,9.98,9.741,18.187,0,18.26,0,0.379,0.421,0.375,0.441,16.552,0,16.631,0,223.045,256.133,1,0.0568
"1670",397674,"763-946","737-1001","Urban",2,"Sky","ADSL","LLU",20,15.7175,16.1683,15.0707,1.044,1.111,0.988,22.608,0.001,21.741,0,0.647,0.381,NA,NA,17.887,0.001,19.745,0.005,707.738,NA,1.15,0.0744
"1671",397676,"0-385","","Urban",3,"Sky","FTTC","Non-LLU",40,23.9338,28.3983,24.0034,9.313,9.587,9.26,17.387,0,16.488,0,1.02,1.129,0.959,0.95,13.633,0,13.414,0.002,320.058,347.836,1,NA
"1672",410442,"1143-1367","","Urban",2,"BT","FTTC","Non-LLU",40,41.0768,41.5921,41.0267,5.687,5.896,5.681,13.105,0.002,13.152,0,0.466,0.438,0.473,0.46,12.333,0.001,12.361,0,235.061,271.528,1,0.0144
"1673",413112,"2563-5000","","Urban",3,"TalkTalk","FTTC","Non-LLU",80,50.0064,67.8737,49.1308,14.387,18.859,13.807,25.602,0.004,26.518,0,0.416,0.469,0.554,0.582,15.905,0.003,16.24,0.001,261.658,228.091,1,0.053
"1674",413114,"946-1143","1001-1299","Urban",2,"TalkTalk","ADSL","LLU",20,9.5776,10.3083,9.806,0.822,0.887,0.825,32.865,0.005,33.13,0,1.691,0.628,6.19,0.648,22.963,0.001,23.471,0.009,687.65,655.486,1.41,0.1161
"1675",413120,"2563-5000","","Rural",3,"TalkTalk","FTTC","Non-LLU",40,35.6795,37.3768,35.4997,1.905,2.255,1.903,14.108,0,35.534,0,0.541,0.437,0.63,0.592,15.283,0.001,15.745,0,283.394,493.693,1,0.1356
"1676",413122,"763-946","582-946","Urban",2,"BT","ADSL","Non-LLU",20,16.5374,17.1948,16.4957,1.002,1.081,0.994,38.003,0,37.588,0,0.657,0.476,0.719,0.603,32.37,0,32.2,0,419.445,487.885,1.3,0.0853
"1677",413124,"946-1143","1001-1299","Urban",3,"TalkTalk","ADSL","LLU",20,11.0721,12.3105,10.5379,0.825,0.867,0.824,38.088,0.001,38.876,0,8.9,0.603,11.788,1.029,31.791,0.013,34.688,0.007,756.736,724.78,1.41,0.1994
"1678",413126,"763-946","","Urban",3,"BT","FTTC","Non-LLU",80,74.2036,74.3495,74.238,17.156,17.381,17.174,13.241,0,13.323,0,0.308,0.289,0.309,0.293,12.06,0.001,12.151,0,173.531,177.984,1,0.018
"1679",413130,"1992-2563","","Urban",3,"Virgin","Cable","Cable",50,51.4083,54.0052,49.4302,3.247,3.585,3.245,13.787,0.001,14.974,0,2.49,0.244,3.219,0.32,10.234,0.001,11.686,0,219.383,225.57,1,0.088
"1680",413132,"582-763","","Urban",3,"Sky","FTTC","Non-LLU",80,55.7207,64.0265,54.4942,14.862,15.069,14.868,28.01,0,28.104,0,0.354,0.362,0.354,0.358,26.525,0.001,27.34,0,319.681,382.686,NA,NA
"1681",413134,"2563-5000","","Urban",3,"BT","FTTC","Non-LLU",80,73.4018,74.1694,73.6064,16.993,17.716,17,14.955,0.001,15.083,0,0.238,0.218,0.258,0.236,13.483,0.002,13.475,0,202.201,316.619,1,0.0803
"1682",419202,"582-763","473-737","Urban",3,"TalkTalk","ADSL","LLU",20,11.621,11.8864,11.6401,0.657,0.693,0.649,24.115,0,23.518,0,0.865,0.488,0.84,0.537,28.463,0,28.821,0.001,600.73,576.473,0.87,0.1172
"1683",421752,"946-1143","","Urban",3,"Sky","FTTC","Non-LLU",40,37.3499,37.5652,37.3398,9.305,9.481,9.326,12.121,0,10.375,0,0.37,0.358,0.374,0.365,12.684,0,12.781,0,215.902,208.375,1,0.0167
"1684",421754,"1143-1367","","Urban",3,"TalkTalk","FTTC","Non-LLU",40,28.8194,29.9708,28.8323,8.304,8.476,8.294,22.271,0.001,22.816,0,0.351,0.464,0.479,0.688,14.928,0,15.31,0.001,254.374,259.675,1,NA
"1685",421760,"1635-1992","","Rural",1,"Plusnet","FTTC","Non-LLU",80,49.2285,51.3635,49.2614,15.882,16.111,15.875,10.974,0,11.137,0,0.282,0.287,0.297,0.347,10.76,0.001,10.767,0,179.673,172.43,0,NA
"1686",421762,"0-385","0-473","Urban",3,"TalkTalk","ADSL","LLU",20,16.0837,16.2905,16.1398,0.808,0.862,0.816,35.306,0,36.368,0,2.24,1.142,1.149,0.886,21.502,0.001,21.021,0,674.196,711.935,0.56,0.1172
"1687",421764,"1635-1992","","Urban",3,"Virgin","Cable","Cable",152,152.4715,159.6498,150.592,11.953,12.094,11.927,15.798,0,16.309,0,2.348,0.103,2.802,0.179,18.184,0.002,18.728,0.005,215.872,197.489,1,0.0251
"1688",435488,"1992-2563","","Urban",3,"TalkTalk","FTTC","Non-LLU",80,62.5098,63.2601,62.5063,17.238,17.479,17.236,22.366,0,22.865,0,0.348,0.4,0.474,0.645,14.774,0,15.059,0,223.38,234.838,1,0.0223
"1689",443726,"1635-1992","1367-1992","Rural",2,"BT","ADSL","Non-LLU",20,20.5017,20.9683,20.2448,0.712,0.773,0.685,14.055,0.001,13.965,0,0.742,0.479,2.041,0.945,13.139,0,13.732,0.001,437.514,455.333,0.8,0.0921
"1690",443732,"946-1143","","Urban",2,"BT","FTTC","Non-LLU",40,36.6559,37.4348,36.1111,9.272,9.499,9.283,11.95,0,12.075,0,0.408,0.436,0.405,0.4,10.553,0,10.41,0,178.379,187.417,1,0.0249
"1691",451058,"582-763","","Urban",3,"Virgin","Cable","Cable",152,124.3856,158.9999,117.7245,11.466,12.105,11.295,15.46,0.001,16.108,0,2.068,0.403,1.803,0.373,21.958,0.001,22.171,0.001,291.944,241.983,1,NA
"1692",455582,"1992-2563","","Urban",3,"Orange","FTTC","Non-LLU",40,17.718,20.0184,17.6573,6.215,6.39,6.186,20.819,0.001,24.045,0.003,0.443,0.592,0.438,1.274,13.871,0.001,14.79,0,357.008,345.353,1,NA
"1693",455584,"2563-5000","","",3,"BT","FTTC","Non-LLU",80,73.4141,74.1746,73.3784,18.706,18.908,18.7,18.58,0.002,18.683,0,0.369,0.399,0.375,0.393,17.504,0,17.505,0,210.573,241.656,1,0.0334
"1694",455586,"1635-1992","","Urban",3,"TalkTalk","FTTC","Non-LLU",40,21.541,29.181,21.1283,7.256,7.607,7.259,20.754,0,NA,NA,0.5,0.513,0.694,0.685,16.318,0.001,16.91,0.001,232.477,NA,1,0.0246
"1695",455588,"763-946","","Urban",3,"Virgin","Cable","Cable",120,88.2576,125.6568,52.9019,12.002,12.385,12.063,17.715,0.002,19.517,0,2.809,0.45,3.436,2.621,18.925,0.001,22.232,0.002,283.595,337.6,1,0.0182
"1696",455590,"1143-1367","","Urban",3,"Zen","ADSL","LLU",8,1.9575,2.3841,1.8499,0.74,0.898,0.716,43.284,0.001,60.305,0,0.578,0.877,0.633,2.006,41.258,0.001,64.035,0.003,2135.503,2533.979,NA,0.0951
"1697",455594,"1992-2563","","Urban",3,"Sky","FTTC","Non-LLU",40,36.9518,37.598,37.1055,7.992,8.483,8.023,21.082,0,18.949,0,0.394,0.419,0.374,0.425,19.442,0,19.49,0.002,249.06,232.306,1,0.0312
"1698",455596,"763-946","737-1001","Urban",3,"TalkTalk","ADSL","LLU",20,12.1714,13.5822,12.0549,0.772,0.842,0.773,22.411,0.002,24.798,0,0.795,0.452,0.826,0.619,22.723,0.001,23.948,0.008,589.79,728.55,1.41,0.1994
"1699",455598,"1367-1635","","Urban",3,"Virgin","Cable","Cable",152,152.3907,159.094,144.9438,12.658,12.933,12.642,15.556,0.001,17.839,0.007,1.535,0.236,1.674,0.374,10.397,0.001,10.793,0,232.881,247.552,1,NA
"1700",455604,"1635-1992","","Urban",3,"Virgin","Cable","Cable",152,135.5221,159.6541,108.9538,12.743,13.046,12.748,13.709,0.001,15.188,0,2.854,0.242,3.211,0.608,10.807,0.004,11.78,0,213.384,266.418,1,0.0178
"1701",455606,"0-385","0-582","Urban",3,"BT","ADSL","Non-LLU",20,19.0803,19.5513,19.0748,0.946,1.063,0.95,16.919,0.001,17.07,0,0.458,0.294,0.6,0.319,14.46,0,14.159,0,302.583,329.094,0.65,0.0861
"1702",455608,"2563-5000","","Urban",3,"Sky","FTTC","Non-LLU",40,37.3203,37.5297,37.332,9.299,9.491,9.295,12.206,0,9.477,0,0.365,0.333,0.378,0.349,10.809,0,10.828,0.001,295.228,267.776,1,0.0742
"1703",455610,"5000+","","Rural",1,"BT","ADSL","Non-LLU",2,0.7204,0.958,0.6567,0.375,0.403,0.378,45.395,NA,44.539,NA,0.741,0.746,NA,NA,43.37,NA,42.612,NA,7956.98,7491.315,0,NA
"1704",455612,"1367-1635","","Urban",3,"BT","FTTC","Non-LLU",80,55.8479,56.0254,55.8664,17.244,17.844,17.269,9.324,0.003,9.353,0,0.219,0.2,0.223,0.207,7.379,0.002,7.438,0.001,141.682,146.003,1,0.0239
"1705",455614,"1635-1992","","Urban",3,"Sky","ADSL","LLU",8,5.0595,5.3827,5.0701,0.67,0.715,0.672,32.026,0,29.618,0,1.098,0.609,1.085,0.605,29.588,0.001,29.644,0.003,1093.907,1155.452,NA,0.0408
"1706",455616,"2563-5000","","Rural",3,"Sky","ADSL","LLU",8,5.0082,5.2414,4.852,0.792,0.895,0.673,27.737,0,30.582,0,1.577,0.562,3.728,0.599,19.426,0,21.8,0.001,1118.394,NA,NA,0.0232
"1707",455618,"0-385","0-473","Urban",3,"Sky","ADSL","LLU",20,17.4823,18.247,16.726,0.899,0.987,0.84,21.459,0.001,20.798,0,1.311,0.33,1.733,0.468,18.742,0,19.149,0.001,487.771,506.601,0.77,0.1303
"1708",455620,"763-946","","Urban",3,"BT","FTTC","Non-LLU",80,50.0544,50.1093,50.0317,4.444,4.501,4.449,17.772,0,17.828,0,0.464,0.416,0.504,0.45,17.072,0,17.121,0,228.837,249.485,1,0.018
"1709",455622,"1143-1367","","Urban",3,"Plusnet","FTTC","Non-LLU",80,53.6356,55.9223,53.3179,17.276,17.591,17.262,15.482,0,15.681,0,0.212,0.231,0.219,0.278,15.339,0.001,15.461,0,232.394,249.66,1,NA
"1710",455624,"1635-1992","1367-1992","Rural",1,"Orange","ADSL","Non-LLU",20,6.4692,6.8806,6.8427,0.337,0.415,0.326,40.762,0.013,41.13,0.038,1.534,0.404,1.975,0.394,33.158,0.051,33.166,0.091,1346.016,1735.426,0,0.043
"1711",455630,"946-1143","","Urban",3,"BT","FTTC","Non-LLU",40,37.0032,37.441,36.9851,9.306,9.495,9.335,18.015,0,18.178,0,0.384,0.375,0.392,0.401,14.537,0,14.171,0.001,198.562,185.988,1,0.0428
"1712",455632,"582-763","582-946","Urban",3,"Orange","ADSL","Non-LLU",20,16.4514,17.9059,16.5527,1.029,1.09,1.022,24.383,0.001,25.471,0,0.616,0.59,0.685,1.203,16.977,0,17.667,0,536.272,598.751,0.88,0.0576
"1713",455634,"763-946","","Urban",3,"BT","FTTC","Non-LLU",80,59.5263,59.753,59.3101,18.582,18.717,18.599,9.318,0,9.473,0,0.308,0.326,0.321,0.329,7.548,0.001,8.07,0.005,151.901,169.861,1,0.018
"1714",455636,"0-385","","Rural",1,"BT","ADSL","Non-LLU",8,4.6045,6.7243,3.9393,0.386,0.412,0.383,30.948,0.001,31.237,0.002,0.756,0.396,0.729,0.678,30.233,0.001,30.617,0.002,2023.115,2120.453,0,0.0161
"1715",455638,"2563-5000","","Rural",1,"BT","FTTC","Non-LLU",40,37.3742,38.1477,37.4032,9.282,9.433,9.285,9.909,0.001,9.961,0,0.324,0.263,0.329,0.294,8.499,0.001,8.604,0,159.507,164.804,0,0.1094
"1716",455640,"1635-1992","","Urban",3,"BT","FTTC","Non-LLU",40,36.8421,37.2129,36.8124,8.924,9.076,8.923,13.278,0,13.25,0,0.269,0.232,0.27,0.242,13.068,0,13.148,0,194.573,199.056,1,0.0803
"1717",455642,"1143-1367","","Urban",3,"BT","FTTC","Non-LLU",40,35.1717,36.6242,34.9257,6.715,7.642,6.611,21.614,0.001,21.853,0,0.408,0.826,0.412,2.087,19.93,0.001,19.929,0.002,294.192,284.251,1,0.0428
"1718",455644,"582-763","","Urban",3,"Virgin","Cable","Cable",60,37.7527,38.29,37.6977,9.286,9.464,9.281,8.422,0.001,8.514,0,0.355,0.319,0.364,0.331,7.03,0.001,7.156,0.002,159.478,160.425,NA,NA
"1719",457258,"1992-2563","","Urban",2,"Orange","FTTC","Non-LLU",40,26.9082,32.7012,26.4612,8.979,9.413,8.968,32.867,0.001,34.349,0,0.461,0.729,0.617,1.432,24.558,0.001,25.292,0.002,1945.039,1827.47,1,NA
"1720",457262,"1992-2563","","Urban",3,"Sky","FTTC","Non-LLU",40,36.9866,37.5275,37.1017,10.045,10.214,10.044,14.792,0.001,14.411,0,0.257,0.322,0.261,0.34,11.276,0,11.036,0.001,267.321,266.064,1,0.018
"1721",457264,"0-385","","Urban",1,"BT","FTTC","Non-LLU",80,12.1265,20.8894,10.8741,10.313,19.89,9.685,41.119,0,47.246,0,6.827,5.825,7.421,5.817,37.241,0.003,37.774,0,737.032,773.851,0,NA
"1722",457270,"2563-5000","","Urban",3,"Sky","FTTC","Non-LLU",40,40.8113,41.6794,40.7472,8.596,8.743,8.57,21.315,0,20.818,0,0.366,0.46,0.374,0.475,18.56,0,18.646,0.002,245.785,234.227,1,0.0742
"1723",460740,"1992-2563","2274-5000","Urban",3,"TalkTalk","ADSL","LLU",20,1.6409,1.8075,1.644,0.343,0.473,0.363,30.69,0.005,30.727,0,1.082,0.723,0.984,0.826,31.829,0.006,32.562,0.001,2324.907,2390.831,0.75,0.3691
"1724",460750,"763-946","","Urban",3,"BT","FTTC","Non-LLU",40,37.0451,37.4874,36.9952,6.982,7.126,6.967,22.604,0.002,22.233,0.005,0.372,0.328,0.37,0.353,21.241,0.002,21.26,0.005,260.557,255.33,1,0.0428
"1725",460752,"763-946","","Urban",3,"Demon","ADSL","Non-LLU",20,13.1172,13.1944,13.1227,0.988,1.05,0.996,20.533,0.008,19.943,0,0.524,0.551,0.511,0.422,18.484,0.001,18.393,0,457.301,505.064,NA,0.105
"1726",460758,"1143-1367","","Urban",3,"Virgin","Cable","Cable",50,13.4492,62.1538,2.1521,2.97,3.035,2.965,15.683,0.002,21.861,0.005,2.536,1.591,5.949,3.299,17.205,0.003,23.313,0.004,708.682,1811.867,NA,NA
"1727",461502,"946-1143","","Urban",3,"BT","FTTC","Non-LLU",80,69.5666,70.8347,69.3236,17.107,17.419,17.085,21.918,0,21.948,0,0.22,0.37,0.231,0.401,21.017,0,21.151,0,248.357,310.194,1,0.018
"1728",466144,"1143-1367","","Urban",3,"BT","FTTC","Non-LLU",80,47.6653,48.2118,47.6926,11.58,11.765,11.496,24.016,0.001,23.894,0,0.419,0.414,0.442,0.524,22.385,0.001,22.502,0,244.493,246.46,1,0.0239
"1729",466146,"1367-1635","","Urban",3,"Virgin","Cable","Cable",120,74.6059,125.6738,46.5315,11.134,11.482,11.139,23.579,0.001,33.424,0,4.117,1.103,5.147,3.258,21.23,0.002,26.218,0.001,246.613,301.131,NA,0.0242
"1730",466148,"1992-2563","","Urban",3,"Virgin","Cable","Cable",120,123.2687,125.2753,122.1828,12.316,12.647,12.303,13.718,0,15.185,0,1.661,0.2,1.979,0.251,9.843,0.001,10.239,0,208.87,180.165,1,0.0337
"1731",466152,"1635-1992","","Urban",3,"Virgin","Cable","Cable",50,41.9695,54.183,38.5854,2.549,3.198,2.695,20.195,0.002,23.957,0.002,6.268,0.511,7.992,1.446,17.247,0.002,20.113,0.002,351.715,403.737,NA,0.0891
"1732",466154,"385-582","","Urban",3,"BT","FTTC","Non-LLU",80,73.3507,74.2108,71.8686,18.587,18.76,18.578,11.409,0.001,11.459,0,0.32,0.353,0.325,0.374,9.866,0,9.943,0,151.964,148.98,1,NA
"1733",466156,"385-582","","Urban",3,"BT","FTTC","Non-LLU",80,73.484,74.3094,72.4714,18.587,18.78,18.591,17.483,0,17.487,0,0.308,0.34,0.311,0.38,16.392,0.001,16.619,0,209.187,213.064,1,NA
"1734",466158,"1143-1367","946-1367","Urban",3,"BT","ADSL","Non-LLU",20,7.6187,8.048,7.6581,0.937,0.968,0.936,16.574,0.002,16.831,0,0.513,0.424,0.622,0.515,15.819,0,15.714,0,562.44,545.695,1.3,0.1465
"1735",466160,"1367-1635","","Urban",3,"BT","FTTC","Non-LLU",80,70.043,73.195,69.8094,17.515,17.76,17.425,12.965,0,13.04,0,0.805,0.834,0.815,0.89,13.221,0.001,13.322,0,195.61,182.174,1,0.0239
"1736",466162,"582-763","","Urban",3,"BT","FTTC","Non-LLU",80,60.0442,60.5616,59.7839,16.247,16.442,16.222,11.946,0,11.959,0,0.357,0.366,0.341,0.366,11.001,0,10.965,0,167.432,179.158,1,NA
"1737",466164,"946-1143","946-1367","Urban",2,"BT","ADSL","Non-LLU",20,14.0968,14.3479,14.1108,1.074,1.172,1.063,30.915,0,31.143,0,0.707,0.359,0.69,0.383,28.58,0,28.416,0,429.495,421.038,1.3,0.0853
"1738",466166,"1992-2563","","Urban",3,"BT","FTTC","Non-LLU",40,32.3595,37.4557,32.0137,7.284,7.421,7.272,27.478,0,27.664,0,0.445,0.423,0.449,0.493,27.099,0,26.986,0,351.912,356.908,1,0.0793
"1739",466168,"2563-5000","","Rural",2,"BT","FTTC","Non-LLU",40,36.3744,37.44,35.911,9.323,9.504,9.293,19.623,0,19.634,0,0.323,0.26,0.335,0.281,19.114,0,19.357,0,233.284,246.807,1,0.1051
"1740",466170,"5000+","","Rural",1,"Orange","ADSL","Non-LLU",8,0.8495,0.9734,0.8743,0.351,0.513,0.345,NA,NA,NA,NA,1.155,2.015,1.099,5.001,41.024,0.021,45.461,0.018,NA,NA,0,0.0296
"1741",466172,"0-385","","Rural",1,"Orange","ADSL","Non-LLU",8,6.4324,6.8727,6.1442,0.35,0.403,0.325,34.472,0.003,34.571,0,1.06,0.586,1.793,1.456,33.464,0.001,37.707,0.003,851.424,987.059,0,NA
"1742",466174,"2563-5000","","Rural",2,"TalkTalk","ADSL","LLU",8,1.4383,1.5798,1.4163,0.526,0.569,0.523,50.763,0.005,50.891,0.006,1.663,0.808,3.108,0.888,40.959,0.009,41.237,0.02,2576.135,2558.544,NA,0.0277
"1743",466178,"946-1143","946-1367","Urban",3,"Orange","ADSL","Non-LLU",20,8.1285,8.8409,8.138,0.914,0.99,0.92,12.844,0,NA,NA,0.609,0.998,0.668,2.903,10.169,0.002,12.302,0.009,NA,NA,0.88,0.0979
"1744",470576,"763-946","","Urban",2,"TalkTalk","ADSL","LLU",8,6.0911,6.4054,6.1085,0.851,0.874,0.854,41.931,0,41.592,0,0.846,0.407,0.942,0.502,31.215,0,31.122,0,741.333,750.349,NA,NA
"1745",470578,"0-385","","Rural",1,"BT","ADSL","Non-LLU",8,6.1747,6.8666,5.4957,0.666,0.744,0.68,27.13,0,27.082,0,1.623,0.686,0.772,0.796,27.066,0,26.883,0,741.112,861.348,0,0.0161
"1746",470580,"1143-1367","","Urban",3,"BT","FTTC","Non-LLU",80,69.3121,70.019,69.1844,18.579,18.768,18.583,18.091,0.001,18.203,0,0.306,0.337,0.318,0.363,16.928,0,16.763,0,217.017,231.467,1,0.0239
"1747",470582,"1635-1992","","Urban",3,"Plusnet","ADSL","Non-LLU",8,6.573,7.3126,6.2696,0.754,0.799,0.737,33.638,0,36.143,0.002,0.742,0.735,0.814,2.29,33.468,0.003,36.319,0.004,731.142,792.076,NA,0.0433
"1748",473266,"2563-5000","","Urban",3,"BT","FTTC","Non-LLU",80,64.1651,67.9986,62.7,18.548,18.981,18.491,30.358,0,30.373,0,0.277,0.348,0.27,0.339,29.059,0.001,29.086,0,337.157,370.132,1,0.1321
"1749",473270,"2563-5000","","Urban",2,"TalkTalk","FTTC","Non-LLU",80,72.4443,74.5525,72.3719,18.532,18.664,18.541,13.95,0,14.092,0,0.315,0.37,0.375,0.431,19.173,0.001,19.499,0,287.165,275.756,1,NA
"1750",473272,"1635-1992","","Urban",3,"BT","FTTC","Non-LLU",80,72.6558,74.1582,72.0661,17.077,17.407,17.016,16.259,0.001,16.39,0,0.301,0.308,0.297,0.325,15.661,0,15.895,0,210.936,189.477,1,0.0239
"1751",473274,"2563-5000","","Rural",1,"BT","FTTC","Non-LLU",40,25.8702,30.2855,27.0693,5.181,5.621,5.076,14.035,0.012,14.152,0.003,0.453,0.375,0.451,0.398,12.699,0.008,12.665,0.008,300.609,313.547,0,0.0455
"1752",473276,"1992-2563","2274-5000","Urban",3,"TalkTalk","ADSL","Non-LLU",20,3.451,3.7547,3.4385,0.672,0.763,0.671,39.072,0.001,38.714,0,0.558,0.441,0.618,0.504,32.014,0.002,32.108,0.001,1236.301,1249.087,0.75,0.0209
"1753",473278,"1992-2563","","Rural",1,"Plusnet","FTTC","Non-LLU",40,34.4109,34.9775,34.5557,6.84,7.016,6.823,19.933,0,20.254,0,0.39,0.33,0.548,0.631,19.997,0,20.353,0,263.34,247.704,0,NA
"1754",484604,"0-385","","Urban",3,"BT","FTTC","Non-LLU",80,72.7487,74.3816,71.7492,18.592,18.744,18.572,14.169,0,14.299,0,0.244,0.259,0.25,0.288,13.415,0,13.495,0,187.216,190.741,1,NA
"1755",484608,"0-385","","Urban",2,"TalkTalk","FTTC","Non-LLU",40,36.4564,37.2952,36.1123,1.903,1.99,1.904,24.629,0.004,23.981,0,0.775,0.349,3.463,0.504,15.995,0.001,16.344,0,375.099,499.454,1,0.0063
"1756",496200,"1992-2563","","Urban",3,"BT","FTTC","Non-LLU",40,31.2546,35.7477,31.9341,6.72,6.917,6.715,29.9,0.001,29.834,0,0.538,0.595,0.558,0.621,29.51,0.003,29.527,0.003,360.743,345.564,1,0.0803
"1757",505422,"1635-1992","","Urban",3,"Virgin","Cable","Cable",152,126.2431,149.5665,127.3839,11.251,12.101,11.154,13.826,0,14.911,0,1.386,0.319,1.721,0.801,12.135,0.002,13.161,0.002,182.552,168.177,1,0.0251
"1758",505424,"1992-2563","","Urban",3,"Virgin","Cable","Cable",100,96.6357,106.4369,80.965,6.361,6.572,6.38,13.719,0,15.005,0.002,2.72,0.305,3.085,0.726,12.286,0.001,13.697,0,229.007,291.899,1,0.051
"1759",505426,"1992-2563","","Urban",3,"Virgin","Cable","Cable",100,96.2305,106.0698,88.1224,4.592,6.518,4.379,13.356,0.001,14.348,0,2.405,0.257,3.096,0.329,14.292,0.002,15.319,0,229.586,283.68,1,0.0517
"1760",505428,"1992-2563","","Urban",3,"Virgin","Cable","Cable",100,105.7756,106.16,105.6559,6.066,6.161,6.081,10.914,0.004,11.656,0,1.676,0.217,1.972,0.304,8.112,0.002,8.239,0,154.311,147.386,1,0.0517
"1761",515556,"1143-1367","","Urban",3,"BT","FTTC","Non-LLU",80,61.8915,62.4507,61.9152,10.126,10.531,10.117,14.637,0.002,14.624,0.014,0.2,0.174,0.208,0.193,12.823,0.001,12.87,0.001,188.457,206.561,1,0.0239
"1762",515558,"763-946","","Urban",3,"BT","FTTC","Non-LLU",80,70.0288,70.6872,69.8041,16.947,17.318,16.894,8.186,0.001,8.251,0,0.404,0.396,0.435,0.459,7.232,0,7.443,0,162.432,171.521,1,0.018
"1763",515560,"385-582","","Urban",3,"BT","FTTC","Non-LLU",40,36.7368,37.1699,36.58,9.32,9.496,9.328,19.476,0,19.502,0,0.44,0.382,0.408,0.391,18.967,0.001,18.926,0,253.092,252.425,1,0.0252
"1764",515562,"0-385","0-473","Urban",2,"TalkTalk","ADSL","LLU",20,16.8206,18.9902,16.6435,0.837,0.907,0.801,22.052,0,22.297,0,4.457,0.573,1.309,0.72,27.129,0,28.686,0,798.821,755.419,0.56,0.0682
"1765",515566,"946-1143","","Urban",3,"Zen","FTTC","Non-LLU",80,39.7141,42.347,40.0158,10.161,10.513,10.188,20.174,0.002,19.718,0,0.411,0.501,0.406,0.562,23.163,0,23.165,0,281.726,293.399,NA,NA
"1766",520144,"1367-1635","","Urban",3,"BT","FTTC","Non-LLU",80,44.5801,44.6942,44.4901,14.218,14.39,14.207,23.74,0.001,23.863,0,0.365,0.459,0.354,0.483,22.293,0,22.168,0,273.15,312.334,1,0.0239
"1767",520146,"1367-1635","","Urban",3,"BT","ADSL","Non-LLU",8,6.1411,6.2444,6.0869,0.378,0.421,0.373,19.904,0.001,19.85,0,1.358,0.403,1.174,0.51,18.657,0.002,18.707,0,699.215,667.496,0,0.1101
"1768",520148,"1635-1992","","Urban",3,"BT","FTTC","Non-LLU",40,26.218,26.9227,25.8902,5.902,6.043,5.898,20.308,0,20.406,0,0.409,0.336,0.385,0.495,19.147,0.001,19.537,0,274.232,250.467,1,0.0803
"1769",520150,"2563-5000","","Rural",2,"BT","ADSL","Non-LLU",8,2.564,2.589,2.5496,0.381,0.423,0.378,32.341,0.001,32.594,0,0.847,0.551,1.427,0.499,31.29,0,31.306,0,1449.815,1463.902,0,0.1239
"1770",520154,"1635-1992","1367-1992","Rural",2,"BT","ADSL","Non-LLU",20,5.6383,7.2157,5.7657,0.91,0.993,0.929,28.083,0.003,28.922,0,0.882,0.781,0.701,0.986,24.977,0.003,27.515,0.001,819.462,860.068,0.8,0.1132
"1771",520156,"1635-1992","1367-1992","Rural",1,"BT","ADSL","Non-LLU",20,7.2424,7.4451,7.2738,1.033,1.127,1.029,24.363,0.001,24.846,0,0.571,0.831,0.589,0.827,23.315,0.001,24.482,0.004,581.309,649.839,0,0.0909
